account_id,split
ACC005214,train
ACC005215,test
ACC005216,train
ACC005217,train
ACC005218,train
ACC005219,test
ACC005220,train
ACC005221,train
ACC005222,train
ACC005223,train
ACC005224,train
ACC005225,train
ACC005226,test
ACC005227,train
ACC005228,train
ACC005229,train
ACC005230,test
ACC005231,train
ACC005232,train
ACC005233,test
ACC005234,train
ACC005235,train
ACC005236,train
ACC005237,train
ACC005238,train
ACC005239,train
ACC005240,train
ACC005241,test
ACC005242,test
ACC005243,train
ACC005244,test
ACC005245,train
ACC005246,test
ACC005247,test
ACC005248,train
ACC005249,train
ACC005250,train
ACC005251,test
ACC005252,train
ACC005253,train
ACC005254,train
ACC005255,train
ACC005256,train
ACC005257,test
ACC005258,test
ACC005259,train
ACC005260,train
ACC005261,test
ACC005262,test
ACC005263,test
ACC005264,train
ACC005265,train
ACC005266,train
ACC005267,train
ACC005268,train
ACC005269,train
ACC005270,test
ACC005271,train
ACC005272,test
ACC005273,train
ACC005274,test
ACC005275,train
ACC005276,train
ACC005277,train
ACC005278,train
ACC005279,train
ACC005280,train
ACC005281,test
ACC005282,test
ACC005283,train
ACC005284,train
ACC005285,test
ACC005286,train
ACC005287,train
ACC005288,train
ACC005289,train
ACC005290,train
ACC005291,test
ACC005292,train
ACC005293,train
ACC005294,train
ACC005295,train
ACC005296,train
ACC005297,train
ACC005298,train
ACC005299,train
ACC005300,train
ACC005301,train
ACC005302,test
ACC005303,train
ACC005304,test
ACC005305,test
ACC005306,test
ACC005307,train
ACC005308,train
ACC005309,train
ACC005310,train
ACC005311,train
ACC005312,test
ACC005313,train
ACC005314,test
ACC005315,train
ACC005316,train
ACC005317,train
ACC005318,train
ACC005319,train
ACC005320,test
ACC005321,test
ACC005322,test
ACC005323,test
ACC005324,train
ACC005325,train
ACC005326,train
ACC005327,train
ACC005328,train
ACC005329,test
ACC005330,train
ACC005331,train
ACC005332,train
ACC005333,train
ACC005334,train
ACC005335,train
ACC005336,train
ACC005337,test
ACC005338,train
ACC005339,train
ACC005340,test
ACC005341,train
ACC005342,test
ACC005343,train
ACC005344,train
ACC005345,test
ACC005346,train
ACC005347,train
ACC005348,train
ACC005349,train
ACC005350,train
ACC005351,test
ACC005352,test
ACC005353,train
ACC005354,train
ACC005355,train
ACC005356,train
ACC005357,train
ACC005358,train
ACC005359,train
ACC005360,train
ACC005361,train
ACC005362,test
ACC005363,test
ACC005364,train
ACC005365,test
ACC005366,train
ACC005367,train
ACC005368,train
ACC005369,train
ACC005370,train
ACC005371,train
ACC005372,test
ACC005373,train
ACC005374,train
ACC005375,train
ACC005376,train
ACC005377,train
ACC005378,train
ACC005379,train
ACC005380,train
ACC005381,train
ACC005382,train
ACC005383,train
ACC005384,train
ACC005385,test
ACC005386,train
ACC005387,train
ACC005388,train
ACC005389,train
ACC005390,test
ACC005391,train
ACC005392,train
ACC005393,train
ACC005394,train
ACC005395,test
ACC005396,test
ACC005397,train
ACC005398,test
ACC005399,train
ACC005400,train
ACC005401,train
ACC005402,train
ACC005403,train
ACC005404,train
ACC005405,train
ACC005406,train
ACC005407,train
ACC005408,test
ACC005409,test
ACC005410,train
ACC005411,train
ACC005412,train
ACC005413,test
ACC005414,train
ACC005415,train
ACC005416,train
ACC005417,test
ACC005418,train
ACC005419,test
ACC005420,train
ACC005421,test
ACC005422,train
ACC005423,train
ACC005424,train
ACC005425,test
ACC005426,train
ACC005427,train
ACC005428,train
ACC005429,train
ACC005430,test
ACC005431,test
ACC005432,train
ACC005433,test
ACC005434,train
ACC005435,train
ACC005436,train
ACC005437,train
ACC005438,test
ACC005439,train
ACC005440,train
ACC005441,train
ACC005442,train
ACC005443,test
ACC005444,test
ACC005445,train
ACC005446,test
ACC005447,test
ACC005448,train
ACC005449,train
ACC005450,train
ACC005451,train
ACC005452,train
ACC005453,train
ACC005454,train
ACC005455,train
ACC005456,train
ACC005457,train
ACC005458,train
ACC005459,train
ACC005460,train
ACC005461,test
ACC005462,train
ACC005463,test
ACC005464,train
ACC005465,train
ACC005466,train
ACC005467,train
ACC005468,train
ACC005469,train
ACC005470,test
ACC005471,test
ACC005472,train
ACC005473,test
ACC005474,train
ACC005475,test
ACC005476,train
ACC005477,train
ACC005478,train
ACC005479,train
ACC005480,train
ACC005481,test
ACC005482,train
ACC005483,train
ACC005484,train
ACC005485,train
ACC005486,test
ACC005487,train
ACC005488,train
ACC005489,train
ACC005490,train
ACC005491,train
ACC005492,train
ACC005493,test
ACC005494,train
ACC005495,test
ACC005496,train
ACC005497,train
ACC005498,train
ACC005499,train
ACC005500,train
ACC005501,train
ACC005502,train
ACC005503,train
ACC005504,train
ACC005505,train
ACC005506,train
ACC005507,train
ACC005508,test
ACC005509,test
ACC005510,train
ACC005511,train
ACC005512,train
ACC005513,train
ACC005514,test
ACC005515,train
ACC005516,train
ACC005517,test
ACC005518,train
ACC005519,train
ACC005520,train
ACC005521,train
ACC005522,test
ACC005523,train
ACC005524,train
ACC005525,train
ACC005526,train
ACC005527,test
ACC005528,train
ACC005529,test
ACC005530,train
ACC005531,test
ACC005532,train
ACC005533,train
ACC005534,test
ACC005535,train
ACC005536,train
ACC005537,train
ACC005538,train
ACC005539,train
ACC005540,train
ACC005541,test
ACC005542,train
ACC005543,test
ACC005544,train
ACC005545,train
ACC005546,train
ACC005547,train
ACC005548,test
ACC005549,train
ACC005550,train
ACC005551,train
ACC005552,train
ACC005553,train
ACC005554,train
ACC005555,train
ACC005556,train
ACC005557,train
ACC005558,train
ACC005559,train
ACC005560,train
ACC005561,test
ACC005562,test
ACC005563,train
ACC005564,train
ACC005565,test
ACC005566,test
ACC005567,train
ACC005568,train
ACC005569,train
ACC005570,test
ACC005571,train
ACC005572,train
ACC005573,train
ACC005574,train
ACC005575,train
ACC005576,train
ACC005577,train
ACC005578,test
ACC005579,train
ACC005580,train
ACC005581,train
ACC005582,train
ACC005583,train
ACC005584,test
ACC005585,train
ACC005586,test
ACC005587,train
ACC005588,train
ACC005589,train
ACC005590,train
ACC005591,train
ACC005592,train
ACC005593,train
ACC005594,train
ACC005595,train
ACC005596,train
ACC005597,train
ACC005598,train
ACC005599,test
ACC005600,train
ACC005601,train
ACC005602,test
ACC005603,train
ACC005604,test
ACC005605,test
ACC005606,train
ACC005607,train
ACC005608,test
ACC005609,train
ACC005610,train
ACC005611,train
ACC005612,train
ACC005613,train
ACC005614,train
ACC005615,train
ACC005616,train
ACC005617,train
ACC005618,train
ACC005619,train
ACC005620,train
ACC005621,train
ACC005622,train
ACC005623,train
ACC005624,test
ACC005625,test
ACC005626,train
ACC005627,test
ACC005628,test
ACC005629,train
ACC005630,train
ACC005631,test
ACC005632,train
ACC005633,train
ACC005634,train
ACC005635,train
ACC005636,train
ACC005637,train
ACC005638,train
ACC005639,train
ACC005640,train
ACC005641,train
ACC005642,test
ACC005643,test
ACC005644,test
ACC005645,train
ACC005646,test
ACC005647,train
ACC005648,train
ACC005649,train
ACC005650,test
ACC005651,train
ACC005652,train
ACC005653,train
ACC005654,train
ACC005655,train
ACC005656,train
ACC005657,train
ACC005658,train
ACC005659,train
ACC005660,train
ACC005661,train
ACC005662,test
ACC005663,test
ACC005664,train
ACC005665,train
ACC005666,train
ACC005667,train
ACC005668,test
ACC005669,train
ACC005670,train
ACC005671,train
ACC005672,test
ACC005673,train
ACC005674,train
ACC005675,train
ACC005676,train
ACC005677,train
ACC005678,train
ACC005679,train
ACC005680,train
ACC005681,train
ACC005682,test
ACC005683,train
ACC005684,test
ACC005685,train
ACC005686,train
ACC005687,train
ACC005688,train
ACC005689,train
ACC005690,train
ACC005691,train
ACC005692,train
ACC005693,train
ACC005694,train
ACC005695,train
ACC005696,train
ACC005697,train
ACC005698,test
ACC005699,train
ACC005700,train
ACC005701,train
ACC005702,train
ACC005703,train
ACC005704,train
ACC005705,train
ACC005706,train
ACC005707,test
ACC005708,train
ACC005709,train
ACC005710,train
ACC005711,test
ACC005712,train
ACC005713,train
ACC005714,train
ACC005715,test
ACC005716,test
ACC005717,train
ACC005718,train
ACC005719,test
ACC005720,train
ACC005721,test
ACC005722,test
ACC005723,train
ACC005724,train
ACC005725,train
ACC005726,train
ACC005727,train
ACC005728,train
ACC005729,train
ACC005730,train
ACC005731,train
ACC005732,test
ACC005733,train
ACC005734,test
ACC005735,test
ACC005736,test
ACC005737,train
ACC005738,train
ACC005739,train
ACC005740,test
ACC005741,train
ACC005742,train
ACC005743,test
ACC005744,train
ACC005745,train
ACC005746,train
ACC005747,test
ACC005748,train
ACC005749,train
ACC005750,train
ACC005751,train
ACC005752,test
ACC005753,train
ACC005754,train
ACC005755,test
ACC005756,train
ACC005757,train
ACC005758,train
ACC005759,test
ACC005760,train
ACC005761,test
ACC005762,train
ACC005763,train
ACC005764,test
ACC005765,train
ACC005766,test
ACC005767,train
ACC005768,test
ACC005769,test
ACC005770,train
ACC005771,train
ACC005772,train
ACC005773,train
ACC005774,train
ACC005775,train
ACC005776,train
ACC005777,train
ACC005778,train
ACC005779,train
ACC005780,test
ACC005781,train
ACC005782,test
ACC005783,train
ACC005784,train
ACC005785,train
ACC005786,train
ACC005787,train
ACC005788,train
ACC005789,train
ACC005790,test
ACC005791,train
ACC005792,train
ACC005793,train
ACC005794,train
ACC005795,train
ACC005796,train
ACC005797,train
ACC005798,train
ACC005799,train
ACC005800,test
ACC005801,train
ACC005802,train
ACC005803,test
ACC005804,test
ACC005805,train
ACC005806,train
ACC005807,train
ACC005808,train
ACC005809,train
ACC005810,test
ACC005811,train
ACC005812,train
ACC005813,train
ACC005814,train
ACC005815,train
ACC005816,test
ACC005817,test
ACC005818,train
ACC005819,test
ACC005820,train
ACC005821,train
ACC005822,train
ACC005823,train
ACC005824,train
ACC005825,test
ACC005826,train
ACC005827,train
ACC005828,train
ACC005829,train
ACC005830,train
ACC005831,train
ACC005832,train
ACC005833,train
ACC005834,train
ACC005835,train
ACC005836,train
ACC005837,train
ACC005838,train
ACC005839,train
ACC005840,test
ACC005841,train
ACC005842,train
ACC005843,train
ACC005844,train
ACC005845,test
ACC005846,train
ACC005847,train
ACC005848,train
ACC005849,train
ACC005850,test
ACC005851,test
ACC005852,test
ACC005853,train
ACC005854,train
ACC005855,train
ACC005856,train
ACC005857,train
ACC005858,test
ACC005859,test
ACC005860,train
ACC005861,train
ACC005862,train
ACC005863,train
ACC005864,train
ACC005865,train
ACC005866,test
ACC005867,train
ACC005868,train
ACC005869,test
ACC005870,train
ACC005871,train
ACC005872,train
ACC005873,train
ACC005874,test
ACC005875,train
ACC005876,test
ACC005877,train
ACC005878,train
ACC005879,test
ACC005880,train
ACC005881,train
ACC005882,train
ACC005883,train
ACC005884,train
ACC005885,train
ACC005886,train
ACC005887,train
ACC005888,test
ACC005889,train
ACC005890,train
ACC005891,train
ACC005892,train
ACC005893,train
ACC005894,train
ACC005895,test
ACC005896,train
ACC005897,train
ACC005898,test
ACC005899,train
ACC005900,train
ACC005901,train
ACC005902,train
ACC005903,train
ACC005904,train
ACC005905,train
ACC005906,test
ACC005907,test
ACC005908,train
ACC005909,train
ACC005910,train
ACC005911,train
ACC005912,train
ACC005913,train
ACC005914,train
ACC005915,train
ACC005916,test
ACC005917,train
ACC005918,train
ACC005919,train
ACC005920,train
ACC005921,train
ACC005922,train
ACC005923,train
ACC005924,train
ACC005925,train
ACC005926,test
ACC005927,test
ACC005928,test
ACC005929,test
ACC005930,train
ACC005931,train
ACC005932,train
ACC005933,train
ACC005934,train
ACC005935,test
ACC005936,train
ACC005937,test
ACC005938,train
ACC005939,train
ACC005940,train
ACC005941,test
ACC005942,train
ACC005943,train
ACC005944,train
ACC005945,train
ACC005946,train
ACC005947,train
ACC005948,train
ACC005949,test
ACC005950,test
ACC005951,train
ACC005952,train
ACC005953,train
ACC005954,test
ACC005955,train
ACC005956,train
ACC005957,train
ACC005958,test
ACC005959,train
ACC005960,train
ACC005961,train
ACC005962,train
ACC005963,train
ACC005964,train
ACC005965,train
ACC005966,train
ACC005967,test
ACC005968,train
ACC005969,train
ACC005970,train
ACC005971,train
ACC005972,train
ACC005973,test
ACC005974,train
ACC005975,train
ACC005976,train
ACC005977,train
ACC005978,test
ACC005979,train
ACC005980,train
ACC005981,test
ACC005982,train
ACC005983,train
ACC005984,train
ACC005985,train
ACC005986,train
ACC005987,train
ACC005988,train
ACC005989,train
ACC005990,train
ACC005991,train
ACC005992,train
ACC005993,test
ACC005994,train
ACC005995,train
ACC005996,train
ACC005997,train
ACC005998,test
ACC005999,train
ACC006000,test
ACC006001,train
ACC006002,train
ACC006003,test
ACC006004,train
ACC006005,train
ACC006006,train
ACC006007,train
ACC006008,train
ACC006009,train
ACC006010,test
ACC006011,train
ACC006012,train
ACC006013,train
ACC006014,test
ACC006015,test
ACC006016,train
ACC006017,test
ACC006018,train
ACC006019,train
ACC006020,train
ACC006021,train
ACC006022,train
ACC006023,train
ACC006024,train
ACC006025,train
ACC006026,train
ACC006027,test
ACC006028,test
ACC006029,train
ACC006030,train
ACC006031,train
ACC006032,train
ACC006033,test
ACC006034,train
ACC006035,train
ACC006036,train
ACC006037,train
ACC006038,train
ACC006039,train
ACC006040,train
ACC006041,train
ACC006042,train
ACC006043,train
ACC006044,train
ACC006045,test
ACC006046,test
ACC006047,train
ACC006048,train
ACC006049,train
ACC006050,test
ACC006051,train
ACC006052,train
ACC006053,test
ACC006054,train
ACC006055,test
ACC006056,test
ACC006057,train
ACC006058,train
ACC006059,test
ACC006060,train
ACC006061,test
ACC006062,train
ACC006063,train
ACC006064,test
ACC006065,test
ACC006066,test
ACC006067,train
ACC006068,train
ACC006069,train
ACC006070,train
ACC006071,train
ACC006072,test
ACC006073,train
ACC006074,train
ACC006075,test
ACC006076,train
ACC006077,train
ACC006078,test
ACC006079,train
ACC006080,train
ACC006081,train
ACC006082,test
ACC006083,train
ACC006084,test
ACC006085,test
ACC006086,train
ACC006087,train
ACC006088,test
ACC006089,test
ACC006090,train
ACC006091,train
ACC006092,train
ACC006093,train
ACC006094,train
ACC006095,train
ACC006096,train
ACC006097,train
ACC006098,train
ACC006099,train
ACC006100,train
ACC006101,train
ACC006102,train
ACC006103,train
ACC006104,train
ACC006105,train
ACC006106,train
ACC006107,train
ACC006108,train
ACC006109,train
ACC006110,train
ACC006111,test
ACC006112,train
ACC006113,train
ACC006114,train
ACC006115,test
ACC006116,test
ACC006117,train
ACC006118,train
ACC006119,train
ACC006120,test
ACC006121,train
ACC006122,train
ACC006123,train
ACC006124,train
ACC006125,test
ACC006126,train
ACC006127,train
ACC006128,test
ACC006129,train
ACC006130,train
ACC006131,train
ACC006132,test
ACC006133,train
ACC006134,test
ACC006135,train
ACC006136,train
ACC006137,train
ACC006138,train
ACC006139,test
ACC006140,train
ACC006141,train
ACC006142,train
ACC006143,train
ACC006144,train
ACC006145,test
ACC006146,train
ACC006147,train
ACC006148,test
ACC006149,train
ACC006150,train
ACC006151,train
ACC006152,train
ACC006153,train
ACC006154,train
ACC006155,train
ACC006156,train
ACC006157,train
ACC006158,test
ACC006159,train
ACC006160,train
ACC006161,train
ACC006162,train
ACC006163,test
ACC006164,train
ACC006165,test
ACC006166,train
ACC006167,test
ACC006168,train
ACC006169,train
ACC006170,train
ACC006171,train
ACC006172,train
ACC006173,train
ACC006174,test
ACC006175,train
ACC006176,train
ACC006177,train
ACC006178,train
ACC006179,train
ACC006180,train
ACC006181,train
ACC006182,train
ACC006183,train
ACC006184,train
ACC006185,test
ACC006186,train
ACC006187,test
ACC006188,train
ACC006189,train
ACC006190,train
ACC006191,train
ACC006192,train
ACC006193,train
ACC006194,train
ACC006195,train
ACC006196,train
ACC006197,train
ACC006198,train
ACC006199,train
ACC006200,train
ACC006201,train
ACC006202,train
ACC006203,train
ACC006204,train
ACC006205,train
ACC006206,test
ACC006207,train
ACC006208,test
ACC006209,train
ACC006210,train
ACC006211,test
ACC006212,train
ACC006213,train
ACC006214,train
ACC006215,train
ACC006216,train
ACC006217,train
ACC006218,test
ACC006219,train
ACC006220,train
ACC006221,test
ACC006222,train
ACC006223,test
ACC006224,train
ACC006225,train
ACC006226,train
ACC006227,test
ACC006228,train
ACC006229,test
ACC006230,train
ACC006231,train
ACC006232,train
ACC006233,train
ACC006234,train
ACC006235,train
ACC006236,test
ACC006237,train
ACC006238,train
ACC006239,train
ACC006240,train
ACC006241,train
ACC006242,test
ACC006243,test
ACC006244,train
ACC006245,train
ACC006246,test
ACC006247,test
ACC006248,train
ACC006249,train
ACC006250,train
ACC006251,train
ACC006252,train
ACC006253,train
ACC006254,test
ACC006255,train
ACC006256,train
ACC006257,train
ACC006258,train
ACC006259,train
ACC006260,train
ACC006261,train
ACC006262,train
ACC006263,train
ACC006264,test
ACC006265,train
ACC006266,train
ACC006267,train
ACC006268,train
ACC006269,test
ACC006270,train
ACC006271,test
ACC006272,train
ACC006273,train
ACC006274,train
ACC006275,train
ACC006276,train
ACC006277,test
ACC006278,test
ACC006279,train
ACC006280,test
ACC006281,test
ACC006282,train
ACC006283,test
ACC006284,train
ACC006285,test
ACC006286,train
ACC006287,train
ACC006288,train
ACC006289,train
ACC006290,test
ACC006291,train
ACC006292,test
ACC006293,train
ACC006294,train
ACC006295,test
ACC006296,train
ACC006297,train
ACC006298,train
ACC006299,test
ACC006300,train
ACC006301,train
ACC006302,test
ACC006303,test
ACC006304,train
ACC006305,test
ACC006306,train
ACC006307,test
ACC006308,train
ACC006309,train
ACC006310,test
ACC006311,train
ACC006312,train
ACC006313,test
ACC006314,train
ACC006315,test
ACC006316,train
ACC006317,train
ACC006318,train
ACC006319,train
ACC006320,train
ACC006321,train
